order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD324492,REST1858,CUST03400,COUR4403,-37.820842,144.9695038,2020-03-14,12:59:20,1,1,Car,"[('mackerel fry', 3), ('beef fry', 2), ('crab toast', 1)]",10,57.672,1611.0,4,,5.6766
ORD027937,REST1801,CUST04109,COUR3896,-37.8188263,144.9843814,2020-07-06,15:25:42,0,0,Motorbike,"[('chicken guntur', 2), ('panner tikka', 2), ('naan', 1), ('chicken boneless biryani', 2)]",10,80.64,,7,,
ORD346148,REST1781,CUST01306,COUR0453,-37.809247,144.9836651,2020-03-29,13:03:17,1,1,Motorbike,"[('burgers', 2), ('coffee', 2)]",45,31.427,,4,,
ORD204978,REST0936,CUST01975,COUR2478,-37.8134818,144.9501435,2020-05-18,01:34:56,0,0,Motorbike,"[('begun pora', 1), ('saffron pilaf', 2), ('cheesecake', 3), ('tender coconut ice cream', 1)]",0,129.19,2154.0,4,,2.8118
ORD070694,REST1801,CUST04641,COUR1127,-37.806212,144.9353959,2020-05-21,03:09:53,0,0,Motorbike,"[('chicken guntur', 2), ('chicken boneless biryani', 3)]",0,87.16,2964.0,6,,2.7675
ORD235512,REST1781,CUST09810,COUR4722,-37.809588500000004,144.9637351,2020-11-19,01:50:46,0,0,Motorbike,"[('peri peri chicken wings', 3), ('beef burger', 2), ('burgers', 2), ('mango salad', 2)]",0,129.61,639.0,1,,3.0267
ORD246784,REST1450,CUST06872,COUR4311,-37.80620379999999,144.9594321,2020-07-30,12:00:00,1,0,Motorbike,"[('poha', 1), ('rasgulla', 2)]",0,52.24,1909.0,4,,4.8057
ORD115857,REST1781,CUST09342,COUR3622,-37.8083939,144.9757389,2020-08-25,02:22:25,0,0,Motorbike,"[('veggie pizza', 1), ('mango salad', 2)]",0,55.19,1431.0,3,,3.0707
ORD202116,REST0936,CUST13504,COUR3744,-37.802368200000004,144.99159269999998,2020-12-01,07:34:56,0,0,Bike,"[('saffron pilaf', 2), ('begun pora', 2), ('cheesecake', 2)]",20,97.104,6271.0,31,,5.4718
ORD044074,REST1781,CUST02330,COUR2136,-37.8210617,144.9662728,2020-12-09,20:34:17,0,0,Motorbike,"[('peri peri chicken wings', 1), ('coffee', 1), ('beef burger', 3), ('pizza', 3)]",0,138.32,1153.0,2,,3.1793
ORD302913,REST1781,CUST04468,COUR3602,-37.8213016,144.9575809,2020-02-02,15:37:34,0,1,Motorbike,"[('beef burger', 1), ('pizza', 2)]",0,55.97,1525.0,3,,3.7284
ORD204259,REST1858,CUST08251,COUR3205,-37.8205984,144.9572453,2020-10-24,04:40:52,0,1,Motorbike,"[('crab toast', 2), ('beef fry', 1), ('roast beef', 3), ('kerala parotta', 1)]",45,54.769,2669.0,5,,4.5292
ORD135636,REST0936,CUST02837,COUR1849,-37.8197652,144.99895990000002,2020-03-09,15:53:24,0,0,Bike,"[('begun pora', 1), ('banana chips', 3), ('tender coconut ice cream', 3)]",40,85.116,,35,,
ORD198971,REST0936,CUST00802,COUR4029,-37.8190211,144.9562425,2020-06-21,20:30:19,0,1,Car,"[('cheesecake', 1), ('begun pora', 2), ('saffron pilaf', 1)]",0,85.25,,7,,
ORD067472,REST1858,CUST04580,COUR1254,-37.8137982,144.9484119,2020-10-24,23:28:21,0,1,Car,"[('kerala parotta', 3), ('beef fry', 1), ('appam', 3)]",0,111.88,,9,,
ORD057370,REST1781,CUST01663,COUR2716,-37.8153615,145.01226699999998,2020-09-23,21:09:53,0,0,Bike,"[('peri peri chicken wings', 3), ('chicken burger', 3)]",40,54.162,,25,,
ORD114732,REST1450,CUST11736,COUR1943,-37.8225268,144.9834835,2020-11-18,10:01:19,0,0,Motorbike,"[('jalebi', 1), ('kachori', 2), ('poha', 1), ('samosa', 2)]",0,60.31,2948.0,6,,3.0975
ORD192326,REST1801,CUST06322,COUR2941,-37.8069133,144.9579125,2020-08-12,15:45:29,0,0,Bike,"[('naan', 1), ('crispy chicken', 2), ('tandoori chicken', 2)]",45,41.91,1106.0,6,,3.3544
ORD274512,REST1858,CUST05435,COUR4100,-37.8148152,144.96420890000002,2020-07-27,22:56:42,0,0,Car,"[('crab toast', 3), ('appam', 1), ('roast beef', 1), ('fish', 2)]",20,73.544,2275.0,5,,3.6001
ORD166559,REST1858,CUST11359,COUR2522,-37.8201205,144.9400868,2020-09-18,04:05:16,0,0,Car,"[('mackerel fry', 3), ('kerala parotta', 1)]",10,45.747,,10,,
ORD277506,REST1450,CUST03950,COUR4725,-37.8114779,144.9381658,2020-08-11,08:38:14,0,0,Bike,"[('kachori', 3), ('poha', 1)]",20,26.256,2140.0,11,,3.7795
ORD194255,REST1858,CUST08834,COUR3523,-37.8197216,144.96816850000002,2020-01-04,13:23:04,1,1,Car,"[('appam', 1), ('kerala parotta', 1), ('fish', 2)]",0,67.58,1769.0,4,,5.624
ORD144528,REST0936,CUST10262,COUR2507,-37.8242985,144.95530730000002,2020-08-05,20:50:06,0,0,Bike,"[('paratha', 1), ('cheesecake', 2)]",0,34.7,3720.0,19,,4.5954
ORD079107,REST0936,CUST05325,COUR2220,-37.810854799999994,144.9635092,2020-09-18,14:42:11,0,0,Car,"[('cheesecake', 1), ('saffron pilaf', 1), ('tender coconut ice cream', 2)]",0,75.73,3372.0,8,,3.1965
ORD114102,REST1801,CUST06092,COUR4236,-37.8055853,144.941927,2020-04-01,04:44:50,0,0,Car,"[('panner tikka', 1), ('crispy chicken', 2)]",20,25.392,2375.0,6,,2.8026
ORD288931,REST0936,CUST09991,COUR0812,-37.7998872,144.9878732,2020-04-19,16:01:19,0,1,Motorbike,"[('begun pora', 3), ('banana chips', 3), ('saffron pilaf', 3)]",45,111.243,5857.0,12,,5.389
ORD060554,REST0936,CUST05713,COUR3341,-37.8143701,144.93901519999997,2020-01-03,08:22:25,0,0,Bike,"[('cheesecake', 1), ('begun pora', 1)]",0,37.13,1498.0,7,,3.4115
ORD256142,REST1801,CUST13692,COUR0072,-37.818790299999996,144.9553389,2020-01-24,10:44:50,0,0,Bike,"[('hyderabadi biryani', 2), ('chicken guntur', 3), ('chicken boneless biryani', 3)]",40,67.182,2700.0,14,,4.0247
ORD028414,REST1450,CUST01691,COUR4019,-37.8245237,145.0042327,2020-05-01,21:57:21,0,0,Motorbike,"[('puri sabzi', 1), ('jalebi', 3)]",40,29.964,4998.0,10,,4.2146
ORD061486,REST1781,CUST02426,COUR2059,-37.8132436,145.01536169999997,2020-01-17,08:22:25,0,0,Car,"[('burgers', 1), ('chicken burger', 3), ('veggie pizza', 1), ('coffee', 3)]",0,119.3,,16,,
ORD284801,REST1801,CUST01205,COUR3345,-37.8047422,144.989711,2020-04-02,06:59:20,0,0,Bike,"[('hyderabadi biryani', 1), ('panner tikka', 1), ('naan', 2)]",0,39.44,3041.0,15,,3.9277
ORD242196,REST1450,CUST11250,COUR4417,-37.8186039,144.94785019999998,2020-10-12,11:48:07,0,0,Bike,"[('samosa', 2), ('rasgulla', 1), ('poha', 2)]",0,64.21,768.0,4,,2.9849
ORD000511,REST1801,CUST10027,COUR1689,-37.8139635,145.0078447,2020-08-06,00:31:38,0,0,Car,"[('naan', 2), ('hyderabadi biryani', 1)]",0,33.28,5259.0,13,,3.5949
ORD183295,REST0936,CUST05773,COUR2453,-37.8112963,144.94402150000002,2020-05-20,09:29:40,0,0,Motorbike,"[('mocha chingri', 3), ('begun pora', 3), ('paratha', 3)]",45,88.094,1391.0,3,,3.1105
ORD175940,REST1450,CUST06601,COUR0694,-37.8252938,144.98254550000001,2020-08-06,04:05:16,0,0,Bike,"[('kachori', 3), ('puri sabzi', 2), ('samosa', 1), ('poha', 1)]",0,85.07,,15,,
ORD332365,REST1781,CUST09825,COUR3048,-37.8154751,144.9665885,2020-09-15,00:35:36,0,0,Bike,"[('veggie pizza', 3), ('chicken burger', 3)]",0,63.33,468.0,2,,3.0978
ORD030374,REST1450,CUST05980,COUR0179,-37.819579600000004,144.9688826,2020-08-15,23:36:15,0,1,Motorbike,"[('jalebi', 2), ('kachori', 1), ('puri sabzi', 2)]",0,67.76,1626.0,3,,4.074
ORD170370,REST1858,CUST13041,COUR2204,-37.8120825,144.95336569999998,2020-12-25,10:05:16,0,0,Motorbike,"[('fish', 1), ('beef fry', 2), ('roast beef', 1), ('crab toast', 3)]",20,61.248,,7,,
ORD307003,REST1801,CUST09761,COUR1315,-37.8205798,144.9487118,2020-11-26,23:16:29,0,0,Car,"[('chicken guntur', 2), ('panner tikka', 2), ('chicken boneless biryani', 2)]",45,42.229,3244.0,8,,3.2877
ORD036488,REST1858,CUST08494,COUR4372,-37.81054879999999,144.9643375,2020-09-27,15:17:48,0,1,Motorbike,"[('fish', 3), ('crab toast', 1), ('mackerel fry', 3)]",0,93.43,2535.0,5,,4.6444
ORD325891,REST1858,CUST06200,COUR4494,-37.814921999999996,144.93538940000002,2020-07-12,16:09:13,0,1,Bike,"[('fish', 1), ('kerala parotta', 3), ('appam', 2)]",10,88.389,5267.0,26,,6.6785
ORD118651,REST0936,CUST00851,COUR0172,-37.800619399999995,145.0102248,2020-11-27,16:56:42,0,0,Car,"[('cheesecake', 2), ('begun pora', 1), ('saffron pilaf', 3), ('paratha', 3)]",40,89.436,,19,,
ORD190306,REST1781,CUST01958,COUR3396,-37.8075185,144.9706725,2020-06-11,21:21:45,0,0,Bike,"[('mango salad', 1), ('beef burger', 1)]",0,31.87,1253.0,6,,2.9484
ORD330094,REST1450,CUST11014,COUR3143,-37.8007477,144.958667,2020-10-24,03:41:32,0,1,Bike,"[('poha', 2), ('kachori', 3), ('jalebi', 1)]",40,30.738,2426.0,12,,4.8419
ORD193546,REST1781,CUST03310,COUR0639,-37.8004914,144.9515215,2020-07-07,17:16:29,0,0,Motorbike,"[('chicken burger', 3), ('mango salad', 2), ('beef burger', 1)]",0,90.63,2347.0,5,,3.1297
ORD328579,REST1858,CUST11025,COUR0782,-37.809872999999996,144.94906619999998,2020-02-18,14:26:22,0,0,Bike,"[('appam', 2), ('beef fry', 2)]",0,61.2,4155.0,21,,4.8369
ORD162989,REST1858,CUST08055,COUR3363,-37.8200337,145.0158648,2020-11-27,10:36:55,0,0,Motorbike,"[('beef fry', 3), ('fish', 1), ('kerala parotta', 2), ('appam', 1)]",0,96.65,3131.0,6,,3.3292
ORD166489,REST1858,CUST03475,COUR2066,-37.8145859,144.9934439,2020-09-11,22:44:50,0,0,Motorbike,"[('appam', 2), ('crab toast', 1)]",0,45.41,,3,,
ORD303078,REST1450,CUST05201,COUR1353,-37.8206961,144.9568595,2020-11-21,06:19:46,0,1,Motorbike,"[('samosa', 1), ('kachori', 1), ('poha', 1)]",40,17.574,465.0,1,,3.8769
ORD317119,REST1450,CUST01982,COUR1195,-37.8107321,145.0100246,2020-02-11,13:19:07,1,0,Car,"[('poha', 2), ('rasgulla', 3), ('samosa', 3), ('kachori', 2)]",0,137.22,5435.0,13,,5.4914
ORD171240,REST1858,CUST06867,COUR4538,-37.805850299999996,144.9593619,2020-11-28,05:48:07,0,1,Motorbike,"[('beef fry', 2), ('mackerel fry', 3)]",40,35.058,,6,,
ORD204768,REST1858,CUST10447,COUR4169,-37.80974570000001,144.9913426,2020-03-18,03:29:40,0,0,Motorbike,"[('roast beef', 1), ('kerala parotta', 1), ('appam', 1)]",0,54.96,1756.0,4,,3.2927
ORD336437,REST0936,CUST00315,COUR2368,-37.801038899999995,144.9565145,2020-11-13,22:56:42,0,0,Bike,"[('begun pora', 2), ('paratha', 2)]",0,68.24,2805.0,14,,3.5356
ORD323003,REST1450,CUST08809,COUR3430,-37.8158343,145.04645,2020-04-05,02:14:30,0,1,Motorbike,"[('samosa', 3), ('puri sabzi', 1)]",45,31.955,,17,,
ORD177952,REST1858,CUST11873,COUR2377,-37.810638899999994,145.0006749,2020-12-05,05:20:26,0,1,Car,"[('kerala parotta', 2), ('beef fry', 2), ('mackerel fry', 1)]",10,55.305,,6,,
ORD270977,REST1450,CUST06013,COUR2337,-37.8078257,144.99198769999998,2020-04-08,15:13:50,0,0,Bike,"[('puri sabzi', 1), ('poha', 3), ('rasgulla', 2), ('jalebi', 3)]",0,118.86,3978.0,20,,5.1496
ORD225798,REST1858,CUST06581,COUR1665,-37.825835600000005,144.9844247,2020-03-28,20:06:35,0,1,Motorbike,"[('beef fry', 3), ('roast beef', 3), ('mackerel fry', 2), ('appam', 1)]",0,140.42,688.0,1,,4.2641
ORD064713,REST0936,CUST00208,COUR2953,-37.808085399999996,144.9538304,2020-01-14,17:44:10,0,0,Motorbike,"[('mocha chingri', 1), ('banana chips', 1), ('tender coconut ice cream', 3), ('paratha', 3)]",10,113.985,,5,,
ORD031074,REST1781,CUST11449,COUR3853,-37.8171722,144.98605869999997,2020-11-01,08:34:17,0,1,Car,"[('peri peri chicken wings', 3), ('coffee', 1), ('beef burger', 1)]",0,86.27,2354.0,6,,4.7468
ORD312685,REST0936,CUST11587,COUR0887,-37.812587,144.965275,2020-03-24,23:36:15,0,0,Bike,"[('tender coconut ice cream', 3), ('begun pora', 3)]",40,79.848,3474.0,17,,4.1949
ORD102207,REST0936,CUST10693,COUR2199,-37.814464,144.9854415,2020-10-04,00:39:33,0,1,Motorbike,"[('tender coconut ice cream', 3), ('cheesecake', 3)]",45,53.411,5416.0,11,,4.2348
ORD332442,REST1858,CUST06655,COUR3605,-37.821411100000006,144.9456167,2020-09-05,03:17:48,0,1,Bike,"[('appam', 3), ('mackerel fry', 2), ('kerala parotta', 2), ('roast beef', 3)]",0,175.7,,19,,
ORD266672,REST0936,CUST03302,COUR3580,-37.800020200000006,144.9485889,2020-08-21,04:25:03,0,0,Bike,"[('banana chips', 2), ('mocha chingri', 2), ('begun pora', 2), ('paratha', 1)]",0,135.82,2128.0,11,,3.2479
ORD084133,REST1781,CUST09346,COUR4056,-37.8080908,144.97665080000002,2020-06-13,12:47:28,1,1,Car,"[('veggie pizza', 1), ('burgers', 3)]",20,20.984,1540.0,4,,5.8234
ORD234378,REST1801,CUST10584,COUR4387,-37.8066068,144.9324524,2020-09-18,11:28:21,0,0,Motorbike,"[('chicken guntur', 3), ('crispy chicken', 3), ('chicken boneless biryani', 3), ('panner tikka', 3)]",0,153.54,3240.0,6,,3.1598
ORD200464,REST0936,CUST03200,COUR2758,-37.8091018,144.9293206,2020-01-09,10:17:08,0,0,Car,"[('saffron pilaf', 3), ('paratha', 2)]",20,71.84,,3,,
ORD056328,REST1801,CUST13062,COUR0792,-37.811801200000005,144.9531979,2020-09-27,18:59:20,1,1,Car,"[('naan', 1), ('crispy chicken', 2), ('hyderabadi biryani', 2)]",0,53.68,1906.0,5,,5.7133
ORD016253,REST1801,CUST11181,COUR3760,-37.8036314,144.9544783,2020-05-08,05:52:05,0,0,Motorbike,"[('hyderabadi biryani', 3), ('crispy chicken', 1), ('panner tikka', 3), ('chicken boneless biryani', 3)]",0,122.29,944.0,2,,2.6461
ORD157689,REST1801,CUST07690,COUR3834,-37.813254799999996,145.01170430000002,2020-10-10,00:39:33,0,1,Bike,"[('chicken guntur', 2), ('tandoori chicken', 2)]",0,56.86,,28,,
ORD247588,REST1781,CUST03646,COUR1705,-37.804206799999996,144.9679829,2020-03-03,11:36:15,0,0,Motorbike,"[('pizza', 3), ('mango salad', 2)]",40,69.99,1469.0,3,,3.5135
ORD134237,REST1781,CUST09647,COUR0139,-37.8020879,145.00374,2020-04-30,12:15:49,1,0,Bike,"[('burgers', 1), ('coffee', 2), ('veggie pizza', 1)]",20,48.52,4571.0,23,,6.5404
ORD250184,REST1450,CUST06910,COUR0059,-37.8059473,144.9559905,2020-07-27,09:21:45,0,0,Motorbike,"[('rasgulla', 3), ('kachori', 2), ('poha', 2)]",0,98.85,1672.0,3,,2.8568
ORD348562,REST1450,CUST01667,COUR1887,-37.8192593,145.0112358,2020-04-22,15:57:21,0,0,Motorbike,"[('rasgulla', 1), ('jalebi', 2)]",0,42.09,5297.0,11,,3.6235
ORD262139,REST1858,CUST10577,COUR1563,-37.8063995,144.9324447,2020-10-02,06:47:28,0,0,Motorbike,"[('beef fry', 3), ('fish', 1), ('roast beef', 3)]",20,90.248,5598.0,11,,4.0145
ORD290524,REST1858,CUST05680,COUR2435,-37.8129773,144.9366979,2020-04-16,02:42:11,0,0,Motorbike,"[('appam', 1), ('crab toast', 3)]",0,36.83,,10,,
ORD166508,REST0936,CUST07771,COUR4480,-37.8139393,144.96540019999998,2020-01-21,20:22:25,0,0,Car,"[('begun pora', 3), ('mocha chingri', 3), ('paratha', 2), ('saffron pilaf', 3)]",0,221.29,3683.0,9,,3.097
ORD284443,REST1781,CUST04456,COUR4311,-37.825210600000005,144.9423044,2020-04-21,16:32:58,0,0,Motorbike,"[('mango salad', 3), ('chicken burger', 3), ('beef burger', 2)]",0,122.5,2965.0,6,,3.3443
ORD087501,REST1781,CUST11090,COUR2310,-37.8083395,144.94903440000002,2020-09-01,22:44:50,0,0,Car,"[('beef burger', 1), ('peri peri chicken wings', 1)]",40,16.224,,5,,
ORD215951,REST1801,CUST01226,COUR0873,-37.8034568,144.9945629,2020-04-26,13:11:12,1,1,Car,"[('chicken boneless biryani', 2), ('crispy chicken', 3), ('naan', 2)]",0,109.41,3340.0,8,,5.6547
ORD020996,REST1781,CUST08036,COUR2443,-37.8196347,145.0083119,2020-07-02,17:04:36,0,0,Motorbike,"[('beef burger', 2), ('veggie pizza', 3), ('pizza', 2), ('peri peri chicken wings', 2)]",20,103.0,4315.0,9,,3.667
ORD059451,REST1781,CUST03285,COUR0484,-37.8054726,144.94855869999998,2020-03-17,21:49:27,0,0,Car,"[('mango salad', 3), ('chicken burger', 3), ('pizza', 3), ('coffee', 2)]",20,176.952,2244.0,5,,3.0131
ORD082607,REST1450,CUST05176,COUR2970,-37.825280299999996,144.95722450000002,2020-07-03,20:50:06,0,0,Bike,"[('jalebi', 1), ('rasgulla', 2)]",0,53.97,,4,,
ORD004887,REST1858,CUST01743,COUR0340,-37.8154496,144.9415962,2020-06-10,11:04:36,0,0,Car,"[('appam', 3), ('fish', 1)]",0,76.57,4549.0,11,,4.2924
ORD250875,REST1450,CUST11063,COUR0317,-37.8077181,144.9520858,2020-09-10,21:53:24,0,0,Bike,"[('puri sabzi', 2), ('poha', 2)]",40,33.684,,7,,
ORD130746,REST1450,CUST13040,COUR2195,-37.812106400000005,144.95337680000003,2020-12-04,01:30:59,0,0,Bike,"[('jalebi', 2), ('rasgulla', 1)]",40,25.254,971.0,5,,3.3161
ORD044855,REST1450,CUST00496,COUR4134,-37.8191774,144.9655193,2020-11-01,10:05:16,0,1,Car,"[('jalebi', 3), ('rasgulla', 1), ('puri sabzi', 1)]",45,39.54,1156.0,3,,4.099
ORD066953,REST1450,CUST13349,COUR4225,-37.817896399999995,145.00870980000002,2020-06-22,12:59:20,1,0,Motorbike,"[('puri sabzi', 1), ('rasgulla', 3)]",0,85.58,5164.0,10,,5.0968
ORD025909,REST1801,CUST12059,COUR1456,-37.8132425,144.96269080000002,2020-08-20,16:36:55,0,0,Bike,"[('chicken boneless biryani', 2), ('tandoori chicken', 1), ('panner tikka', 2), ('naan', 2)]",0,102.26,1712.0,9,,3.2109
ORD149013,REST0936,CUST08448,COUR1855,-37.8031011,144.9633841,2020-12-06,08:22:25,0,1,Bike,"[('cheesecake', 2), ('mocha chingri', 2), ('paratha', 3)]",0,92.36,3320.0,17,,5.401
ORD154147,REST1450,CUST11623,COUR2209,-37.819104100000004,144.9540865,2020-05-13,05:20:26,0,0,Motorbike,"[('rasgulla', 3), ('samosa', 1), ('puri sabzi', 1), ('jalebi', 1)]",0,108.44,,0,,
ORD061502,REST0936,CUST09412,COUR1762,-37.8172446,144.9645721,2020-10-05,16:56:42,0,0,Car,"[('cheesecake', 3), ('saffron pilaf', 2), ('paratha', 1)]",0,94.39,,9,,
ORD022244,REST1450,CUST09146,COUR3325,-37.8145906,144.9616841,2020-10-13,13:34:56,1,0,Car,"[('kachori', 3), ('puri sabzi', 3), ('samosa', 1)]",0,96.46,942.0,2,,4.5428
ORD124004,REST1801,CUST10152,COUR0161,-37.8113935,145.00149140000002,2020-02-27,09:33:37,0,0,Motorbike,"[('chicken guntur', 1), ('chicken boneless biryani', 1)]",0,32.23,4446.0,9,,3.7909
ORD256322,REST1801,CUST13443,COUR0852,-37.8114573,144.9733363,2020-09-26,18:39:33,1,1,Bike,"[('crispy chicken', 2), ('chicken boneless biryani', 3), ('naan', 3)]",10,118.926,2188.0,11,,6.0015
ORD183222,REST0936,CUST11299,COUR1315,-37.8174026,144.9673919,2020-02-22,00:11:52,0,1,Car,"[('mocha chingri', 1), ('begun pora', 1)]",10,39.447,3964.0,10,,4.4111
ORD233580,REST1858,CUST05543,COUR2989,-37.8144213,144.9501635,2020-05-16,04:48:47,0,1,Bike,"[('appam', 3), ('fish', 1), ('kerala parotta', 1)]",0,90.41,4390.0,22,,6.0822
ORD140090,REST1450,CUST00192,COUR3806,-37.8088956,144.9577571,2020-10-11,04:32:58,0,1,Motorbike,"[('kachori', 1), ('poha', 2)]",10,22.356,1510.0,3,,4.1655
ORD221624,REST1858,CUST01880,COUR0905,-37.8240695,144.98526280000002,2020-07-20,06:11:52,0,0,Bike,"[('mackerel fry', 2), ('kerala parotta', 2), ('beef fry', 3), ('appam', 3)]",0,144.14,441.0,2,,3.5208
ORD300570,REST1450,CUST02830,COUR1624,-37.8177738,144.99699730000003,2020-06-04,00:35:36,0,0,Car,"[('puri sabzi', 2), ('jalebi', 2)]",0,59.6,4036.0,10,,3.931
ORD141303,REST1450,CUST01538,COUR4197,-37.8118847,144.99965580000003,2020-06-02,16:36:55,0,0,Motorbike,"[('puri sabzi', 1), ('poha', 3), ('kachori', 3), ('samosa', 2)]",0,94.81,,9,,
ORD195009,REST1801,CUST04498,COUR4053,-37.822381400000005,144.9681832,2020-01-27,10:56:42,0,0,Car,"[('naan', 2), ('hyderabadi biryani', 1), ('chicken boneless biryani', 3), ('tandoori chicken', 1)]",40,72.168,2935.0,7,,3.132
ORD067312,REST1781,CUST03573,COUR1077,-37.8021122,144.96076509999997,2020-07-15,04:32:58,0,0,Motorbike,"[('burgers', 1), ('mango salad', 2)]",0,51.68,,3,,
ORD280949,REST1450,CUST12963,COUR3794,-37.8110409,144.9526687,2020-02-16,23:00:39,0,1,Car,"[('poha', 3), ('samosa', 2)]",10,45.54,1096.0,3,,4.1946
ORD172549,REST0936,CUST01861,COUR4254,-37.8236939,145.0137561,2020-04-16,00:11:52,0,0,Bike,"[('mocha chingri', 1), ('tender coconut ice cream', 3)]",0,78.67,8472.0,42,,6.665
ORD137633,REST0936,CUST01711,COUR0176,-37.821107299999994,145.00157919999998,2020-04-11,20:50:06,0,1,Bike,"[('tender coconut ice cream', 2), ('banana chips', 3), ('begun pora', 3), ('saffron pilaf', 1)]",20,155.792,7153.0,36,,7.114
ORD247782,REST1781,CUST02342,COUR3356,-37.8063268,145.00973380000002,2020-01-28,02:50:06,0,0,Motorbike,"[('mango salad', 3), ('burgers', 1), ('chicken burger', 2), ('peri peri chicken wings', 1)]",40,70.014,4863.0,10,,4.2239
ORD308154,REST1450,CUST10628,COUR4250,-37.8138985,144.96175549999998,2020-05-12,21:25:42,0,0,Car,"[('samosa', 3), ('poha', 2), ('puri sabzi', 1)]",45,41.129,1027.0,2,,3.17
ORD067844,REST1781,CUST10110,COUR0633,-37.8212672,144.95775580000003,2020-06-18,00:00:00,0,0,Motorbike,"[('coffee', 3), ('beef burger', 1)]",0,77.54,,3,,
ORD041830,REST0936,CUST12259,COUR1852,-37.825724900000004,144.9602395,2020-01-29,08:22:25,0,0,Motorbike,"[('cheesecake', 3), ('tender coconut ice cream', 3)]",0,97.11,,8,,
ORD053714,REST1858,CUST05198,COUR0593,-37.820733600000004,144.9567356,2020-08-08,13:58:40,1,1,Bike,"[('crab toast', 1), ('roast beef', 3)]",0,69.37,2672.0,13,,6.492
ORD116922,REST0936,CUST10253,COUR4774,-37.8117797,144.96347609999998,2020-12-10,18:11:52,1,0,Motorbike,"[('mocha chingri', 2), ('begun pora', 3)]",0,112.22,3308.0,7,,5.0864
ORD165851,REST1781,CUST00276,COUR0198,-37.820143200000004,144.97378840000002,2020-12-27,13:19:07,1,1,Motorbike,"[('chicken burger', 3), ('beef burger', 2), ('mango salad', 3), ('peri peri chicken wings', 1)]",0,140.67,,4,,
ORD306923,REST1858,CUST03313,COUR1458,-37.800189,144.9486888,2020-06-14,06:51:25,0,1,Car,"[('crab toast', 1), ('roast beef', 2), ('mackerel fry', 3)]",0,85.12,4491.0,11,,5.1694
ORD098818,REST0936,CUST07728,COUR1176,-37.800980700000004,144.9577199,2020-12-08,04:40:52,0,0,Bike,"[('saffron pilaf', 2), ('paratha', 2), ('begun pora', 1), ('tender coconut ice cream', 1)]",0,110.6,,15,,
ORD037786,REST1450,CUST03108,COUR1343,-37.8140369,144.9854805,2020-09-22,07:38:54,0,0,Motorbike,"[('puri sabzi', 2), ('poha', 2), ('rasgulla', 2)]",10,90.036,2959.0,6,,3.2285
ORD219428,REST1450,CUST06150,COUR3064,-37.807598799999994,144.9567996,2020-10-17,02:18:27,0,1,Motorbike,"[('jalebi', 1), ('poha', 3), ('samosa', 1), ('kachori', 1)]",20,44.832,1562.0,3,,4.19
ORD167800,REST1801,CUST01261,COUR0578,-37.7988259,144.9763886,2020-03-10,06:27:41,0,0,Motorbike,"[('naan', 2), ('hyderabadi biryani', 1)]",0,33.28,1735.0,3,,2.4112
ORD023612,REST1801,CUST06720,COUR1986,-37.8079225,144.9732186,2020-08-14,12:15:49,1,0,Car,"[('chicken boneless biryani', 2), ('hyderabadi biryani', 1), ('naan', 2), ('chicken guntur', 3)]",0,107.27,1846.0,4,,4.1748
ORD027236,REST1450,CUST02937,COUR0183,-37.8019935,144.9746948,2020-02-17,02:26:22,0,0,Car,"[('kachori', 2), ('puri sabzi', 2), ('rasgulla', 3)]",45,66.896,,7,,
ORD084508,REST1781,CUST04885,COUR3381,-37.8223726,144.9835773,2020-07-14,15:45:29,0,0,Motorbike,"[('mango salad', 2), ('beef burger', 3), ('veggie pizza', 2)]",20,72.792,,5,,
ORD107824,REST1801,CUST00788,COUR1819,-37.7987658,144.968704,2020-09-04,21:41:32,0,0,Bike,"[('crispy chicken', 1), ('chicken boneless biryani', 1), ('hyderabadi biryani', 2), ('tandoori chicken', 3)]",45,59.109,,5,,
ORD256804,REST1781,CUST01599,COUR0507,-37.821793400000004,144.99075430000002,2020-11-15,09:17:48,0,1,Car,"[('chicken burger', 1), ('veggie pizza', 2), ('beef burger', 1)]",20,31.336,,7,,
ORD205110,REST1450,CUST10629,COUR1325,-37.8138716,144.9656131,2020-05-07,10:09:13,0,0,Motorbike,"[('samosa', 2), ('kachori', 3), ('puri sabzi', 2)]",0,89.52,,3,,
ORD240292,REST1450,CUST04893,COUR4893,-37.8369082,144.894564,2020-12-01,10:40:52,0,0,Car,"[('jalebi', 2), ('samosa', 2)]",0,45.72,,28,,
ORD185149,REST1858,CUST00000,COUR2038,-37.8144339,144.9491375,2020-03-16,00:00:00,0,0,Car,"[('beef fry', 2), ('mackerel fry', 2), ('roast beef', 2)]",10,79.722,3781.0,9,,3.7486
ORD119116,REST1858,CUST01719,COUR3458,-37.8206146,144.9837337,2020-10-04,13:27:01,1,1,Motorbike,"[('crab toast', 2), ('beef fry', 3), ('roast beef', 3)]",0,107.18,,1,,
ORD153206,REST1781,CUST13372,COUR3801,-37.817384600000004,144.95267230000002,2020-01-10,20:30:19,0,0,Bike,"[('burgers', 3), ('beef burger', 3), ('pizza', 3)]",20,91.44,1298.0,6,,3.4632
